float_val,fixed_val,float_div,fixed_div,scaled_float,fixed_err
0.755707,24763,0.992448,32520,32521,0.548828
0.755737,24764,0.992408,32519,32519,0.236328
0.755768,24765,0.992368,32517,32518,0.923828
0.755798,24766,0.992328,32516,32517,0.609375
0.755829,24767,0.992288,32515,32515,0.296875
0.755859,24768,0.992248,32513,32514,0.984375
0.755890,24769,0.992208,32512,32513,0.671875
0.755920,24770,0.992168,32511,32511,0.359375
0.755951,24771,0.992128,32510,32510,0.046875
0.755981,24772,0.992088,32508,32509,0.734375
0.756012,24773,0.992048,32507,32507,0.421875
0.756042,24774,0.992008,32506,32506,0.109375
0.756073,24775,0.991968,32504,32505,0.798828
0.756104,24776,0.991928,32503,32503,0.486328
0.756134,24777,0.991888,32502,32502,0.173828
0.756165,24778,0.991848,32500,32501,0.863281
0.756195,24779,0.991808,32499,32500,0.550781
0.756226,24780,0.991768,32498,32498,0.238281
0.756256,24781,0.991728,32496,32497,0.927734
0.756287,24782,0.991688,32495,32496,0.617188
0.756317,24783,0.991647,32494,32494,0.304688
0.756348,24784,0.991607,32492,32493,0.994141
0.756378,24785,0.991567,32491,32492,0.683594
0.756409,24786,0.991527,32490,32490,0.373047
0.756439,24787,0.991488,32489,32489,0.062500
0.756470,24788,0.991447,32487,32488,0.750000
0.756500,24789,0.991407,32486,32486,0.439453
0.756531,24790,0.991367,32485,32485,0.128906
0.756561,24791,0.991328,32483,32484,0.820313
0.756592,24792,0.991288,32482,32483,0.509766
0.756622,24793,0.991248,32481,32481,0.199219
0.756653,24794,0.991208,32479,32480,0.888672
0.756683,24795,0.991168,32478,32479,0.578125
0.756714,24796,0.991128,32477,32477,0.269531
0.756744,24797,0.991088,32475,32476,0.958984
0.756775,24798,0.991048,32474,32475,0.650391
0.756805,24799,0.991008,32473,32473,0.339844
0.756836,24800,0.990968,32472,32472,0.031250
0.756866,24801,0.990928,32470,32471,0.720703
0.756897,24802,0.990888,32469,32469,0.412109
0.756927,24803,0.990848,32468,32468,0.103516
0.756958,24804,0.990808,32466,32467,0.794922
0.756989,24805,0.990768,32465,32465,0.486328
0.757019,24806,0.990728,32464,32464,0.175781
0.757050,24807,0.990688,32462,32463,0.867188
0.757080,24808,0.990648,32461,32462,0.558594
0.757111,24809,0.990608,32460,32460,0.251953
0.757141,24810,0.990568,32458,32459,0.943359
0.757172,24811,0.990528,32457,32458,0.634766
0.757202,24812,0.990488,32456,32456,0.326172
0.757233,24813,0.990449,32455,32455,0.017578
0.757263,24814,0.990409,32453,32454,0.710938
0.757294,24815,0.990369,32452,32452,0.402344
0.757324,24816,0.990329,32451,32451,0.095703
0.757355,24817,0.990289,32449,32450,0.787109
0.757385,24818,0.990249,32448,32448,0.480469
0.757416,24819,0.990209,32447,32447,0.171875
0.757446,24820,0.990169,32445,32446,0.865234
0.757477,24821,0.990129,32444,32445,0.558594
0.757507,24822,0.990089,32443,32443,0.250000
0.757538,24823,0.990050,32441,32442,0.943359
0.757568,24824,0.990010,32440,32441,0.636719
0.757599,24825,0.989970,32439,32439,0.330078
0.757629,24826,0.989930,32438,32438,0.023438
0.757660,24827,0.989890,32436,32437,0.716797
0.757690,24828,0.989850,32435,32435,0.410156
0.757721,24829,0.989810,32434,32434,0.103516
0.757751,24830,0.989770,32432,32433,0.796875
0.757782,24831,0.989731,32431,32431,0.492188
0.757813,24832,0.989691,32430,32430,0.185547
0.757843,24833,0.989651,32428,32429,0.878906
0.757874,24834,0.989611,32427,32428,0.574219
0.757904,24835,0.989571,32426,32426,0.267578
0.757935,24836,0.989531,32424,32425,0.962891
0.757965,24837,0.989491,32423,32424,0.656250
0.757996,24838,0.989452,32422,32422,0.351563
0.758026,24839,0.989412,32421,32421,0.046875
0.758057,24840,0.989372,32419,32420,0.740234
0.758087,24841,0.989332,32418,32418,0.435547
0.758118,24842,0.989292,32417,32417,0.130859
0.758148,24843,0.989253,32415,32416,0.826172
0.758179,24844,0.989213,32414,32415,0.521484
0.758209,24845,0.989173,32413,32413,0.216797
0.758240,24846,0.989133,32411,32412,0.912109
0.758270,24847,0.989093,32410,32411,0.607422
0.758301,24848,0.989053,32409,32409,0.302734
0.758331,24849,0.989014,32407,32408,1.000000
0.758362,24850,0.988974,32406,32407,0.695313
0.758392,24851,0.988934,32405,32405,0.390625
0.758423,24852,0.988894,32404,32404,0.087891
0.758453,24853,0.988854,32402,32403,0.783203
0.758484,24854,0.988815,32401,32401,0.478516
0.758514,24855,0.988775,32400,32400,0.175781
0.758545,24856,0.988735,32398,32399,0.873047
0.758575,24857,0.988695,32397,32398,0.568359
0.758606,24858,0.988656,32396,32396,0.265625
0.758636,24859,0.988616,32394,32395,0.962891
0.758667,24860,0.988576,32393,32394,0.660156
0.758698,24861,0.988536,32392,32392,0.355469
0.758728,24862,0.988496,32391,32391,0.052734
0.758759,24863,0.988457,32389,32390,0.750000
0.758789,24864,0.988417,32388,32388,0.447266
0.758820,24865,0.988377,32387,32387,0.144531
0.758850,24866,0.988338,32385,32386,0.843750
0.758881,24867,0.988298,32384,32385,0.541016
0.758911,24868,0.988258,32383,32383,0.238281
0.758942,24869,0.988218,32381,32382,0.935547
0.758972,24870,0.988179,32380,32381,0.634766
0.759003,24871,0.988139,32379,32379,0.332031
0.759033,24872,0.988099,32378,32378,0.029297
0.759064,24873,0.988059,32376,32377,0.728516
0.759094,24874,0.988020,32375,32375,0.427734
0.759125,24875,0.987980,32374,32374,0.125000
0.759155,24876,0.987940,32372,32373,0.824219
0.759186,24877,0.987900,32371,32372,0.523438
0.759216,24878,0.987861,32370,32370,0.220703
0.759247,24879,0.987821,32368,32369,0.919922
0.759277,24880,0.987781,32367,32368,0.619141
0.759308,24881,0.987742,32366,32366,0.318359
0.759338,24882,0.987702,32365,32365,0.017578
0.759369,24883,0.987662,32363,32364,0.716797
0.759399,24884,0.987623,32362,32362,0.416016
0.759430,24885,0.987583,32361,32361,0.115234
0.759460,24886,0.987543,32359,32360,0.816406
0.759491,24887,0.987504,32358,32359,0.515625
0.759521,24888,0.987464,32357,32357,0.214844
0.759552,24889,0.987424,32355,32356,0.914063
0.759583,24890,0.987384,32354,32355,0.615234
0.759613,24891,0.987345,32353,32353,0.314453
0.759644,24892,0.987305,32352,32352,0.015625
0.759674,24893,0.987265,32350,32351,0.714844
0.759705,24894,0.987226,32349,32349,0.416016
0.759735,24895,0.987186,32348,32348,0.117188
0.759766,24896,0.987147,32346,32347,0.818359
0.759796,24897,0.987107,32345,32346,0.517578
0.759827,24898,0.987067,32344,32344,0.218750
0.759857,24899,0.987028,32342,32343,0.919922
0.759888,24900,0.986988,32341,32342,0.621094
0.759918,24901,0.986948,32340,32340,0.322266
0.759949,24902,0.986909,32339,32339,0.023438
0.759979,24903,0.986869,32337,32338,0.724609
0.760010,24904,0.986829,32336,32336,0.425781
0.760040,24905,0.986790,32335,32335,0.128906
0.760071,24906,0.986750,32333,32334,0.830078
0.760101,24907,0.986711,32332,32333,0.531250
0.760132,24908,0.986671,32331,32331,0.234375
0.760162,24909,0.986631,32329,32330,0.935547
0.760193,24910,0.986592,32328,32329,0.638672
0.760223,24911,0.986552,32327,32327,0.339844
0.760254,24912,0.986513,32326,32326,0.042969
0.760284,24913,0.986473,32324,32325,0.744141
0.760315,24914,0.986433,32323,32323,0.447266
0.760345,24915,0.986394,32322,32322,0.150391
0.760376,24916,0.986354,32320,32321,0.853516
0.760406,24917,0.986315,32319,32320,0.554688
0.760437,24918,0.986275,32318,32318,0.257813
0.760468,24919,0.986235,32316,32317,0.960938
0.760498,24920,0.986196,32315,32316,0.664063
0.760529,24921,0.986156,32314,32314,0.367188
0.760559,24922,0.986117,32313,32313,0.072266
0.760590,24923,0.986077,32311,32312,0.775391
0.760620,24924,0.986038,32310,32310,0.478516
0.760651,24925,0.985998,32309,32309,0.181641
0.760681,24926,0.985958,32307,32308,0.886719
0.760712,24927,0.985919,32306,32307,0.589844
0.760742,24928,0.985879,32305,32305,0.294922
0.760773,24929,0.985840,32303,32304,0.998047
0.760803,24930,0.985800,32302,32303,0.703125
0.760834,24931,0.985761,32301,32301,0.406250
0.760864,24932,0.985721,32300,32300,0.111328
0.760895,24933,0.985682,32298,32299,0.816406
0.760925,24934,0.985642,32297,32298,0.519531
0.760956,24935,0.985603,32296,32296,0.224609
0.760986,24936,0.985563,32294,32295,0.929688
0.761017,24937,0.985524,32293,32294,0.634766
0.761047,24938,0.985484,32292,32292,0.339844
0.761078,24939,0.985444,32291,32291,0.044922
0.761108,24940,0.985405,32289,32290,0.750000
0.761139,24941,0.985365,32288,32288,0.455078
0.761169,24942,0.985326,32287,32287,0.160156
0.761200,24943,0.985286,32285,32286,0.867188
0.761230,24944,0.985247,32284,32285,0.572266
0.761261,24945,0.985207,32283,32283,0.277344
0.761292,24946,0.985168,32281,32282,0.984375
0.761322,24947,0.985128,32280,32281,0.689453
0.761353,24948,0.985089,32279,32279,0.396484
0.761383,24949,0.985049,32278,32278,0.101563
0.761414,24950,0.985010,32276,32277,0.808594
0.761444,24951,0.984971,32275,32276,0.515625
0.761475,24952,0.984931,32274,32274,0.220703
0.761505,24953,0.984892,32272,32273,0.927734
0.761536,24954,0.984852,32271,32272,0.634766
0.761566,24955,0.984813,32270,32270,0.341797
0.761597,24956,0.984773,32269,32269,0.048828
0.761627,24957,0.984734,32267,32268,0.755859
0.761658,24958,0.984694,32266,32266,0.462891
0.761688,24959,0.984655,32265,32265,0.169922
0.761719,24960,0.984615,32263,32264,0.876953
0.761749,24961,0.984576,32262,32263,0.583984
0.761780,24962,0.984536,32261,32261,0.291016
0.761810,24963,0.984497,32259,32260,1.000000
0.761841,24964,0.984458,32258,32259,0.707031
0.761871,24965,0.984418,32257,32257,0.416016
0.761902,24966,0.984379,32256,32256,0.123047
0.761932,24967,0.984339,32254,32255,0.832031
0.761963,24968,0.984300,32253,32254,0.539063
0.761993,24969,0.984260,32252,32252,0.248047
0.762024,24970,0.984221,32250,32251,0.955078
0.762054,24971,0.984182,32249,32250,0.664063
0.762085,24972,0.984142,32248,32248,0.373047
0.762115,24973,0.984103,32247,32247,0.082031
0.762146,24974,0.984063,32245,32246,0.791016
0.762177,24975,0.984024,32244,32245,0.500000
0.762207,24976,0.983985,32243,32243,0.208984
0.762238,24977,0.983945,32241,32242,0.917969
0.762268,24978,0.983906,32240,32241,0.626953
0.762299,24979,0.983866,32239,32239,0.335938
0.762329,24980,0.983827,32238,32238,0.044922
0.762360,24981,0.983788,32236,32237,0.753906
0.762390,24982,0.983748,32235,32235,0.464844
0.762421,24983,0.983709,32234,32234,0.173828
0.762451,24984,0.983670,32232,32233,0.882813
0.762482,24985,0.983630,32231,32232,0.593750
0.762512,24986,0.983591,32230,32230,0.302734
0.762543,24987,0.983551,32229,32229,0.013672
0.762573,24988,0.983512,32227,32228,0.724609
0.762604,24989,0.983473,32226,32226,0.433594
0.762634,24990,0.983433,32225,32225,0.144531
0.762665,24991,0.983394,32223,32224,0.855469
0.762695,24992,0.983355,32222,32223,0.566406
0.762726,24993,0.983315,32221,32221,0.277344
0.762756,24994,0.983276,32219,32220,0.988281
0.762787,24995,0.983237,32218,32219,0.699219
0.762817,24996,0.983197,32217,32217,0.410156
0.762848,24997,0.983158,32216,32216,0.121094
0.762878,24998,0.983119,32214,32215,0.832031
0.762909,24999,0.983079,32213,32214,0.542969
0.762939,25000,0.983040,32212,32212,0.253906
0.762970,25001,0.983001,32210,32211,0.966797
0.763000,25002,0.982961,32209,32210,0.677734
0.763031,25003,0.982922,32208,32208,0.390625
0.763062,25004,0.982883,32207,32207,0.101563
0.763092,25005,0.982843,32205,32206,0.814453
0.763123,25006,0.982804,32204,32205,0.525391
0.763153,25007,0.982765,32203,32203,0.238281
0.763184,25008,0.982726,32201,32202,0.949219
0.763214,25009,0.982686,32200,32201,0.662109
0.763245,25010,0.982647,32199,32199,0.375000
0.763275,25011,0.982608,32198,32198,0.087891
0.763306,25012,0.982568,32196,32197,0.800781
0.763336,25013,0.982529,32195,32196,0.513672
0.763367,25014,0.982490,32194,32194,0.226563
0.763397,25015,0.982451,32192,32193,0.939453
0.763428,25016,0.982411,32191,32192,0.652344
0.763458,25017,0.982372,32190,32190,0.365234
0.763489,25018,0.982333,32189,32189,0.078125
0.763519,25019,0.982293,32187,32188,0.792969
0.763550,25020,0.982254,32186,32187,0.505859
0.763580,25021,0.982215,32185,32185,0.218750
0.763611,25022,0.982176,32183,32184,0.933594
0.763641,25023,0.982136,32182,32183,0.646484
0.763672,25024,0.982097,32181,32181,0.361328
0.763702,25025,0.982058,32180,32180,0.074219
0.763733,25026,0.982019,32178,32179,0.789063
0.763763,25027,0.981979,32177,32178,0.503906
0.763794,25028,0.981940,32176,32176,0.216797
0.763824,25029,0.981901,32174,32175,0.931641
0.763855,25030,0.981862,32173,32174,0.646484
0.763885,25031,0.981823,32172,32172,0.361328
0.763916,25032,0.981783,32171,32171,0.076172
0.763947,25033,0.981744,32169,32170,0.791016
0.763977,25034,0.981705,32168,32169,0.505859
0.764008,25035,0.981666,32167,32167,0.220703
0.764038,25036,0.981626,32165,32166,0.935547
0.764069,25037,0.981587,32164,32165,0.650391
0.764099,25038,0.981548,32163,32163,0.367188
0.764130,25039,0.981509,32162,32162,0.082031
0.764160,25040,0.981470,32160,32161,0.796875
0.764191,25041,0.981430,32159,32160,0.513672
0.764221,25042,0.981391,32158,32158,0.228516
0.764252,25043,0.981352,32156,32157,0.945313
0.764282,25044,0.981313,32155,32156,0.660156
0.764313,25045,0.981274,32154,32154,0.376953
0.764343,25046,0.981235,32153,32153,0.093750
0.764374,25047,0.981195,32151,32152,0.808594
0.764404,25048,0.981156,32150,32151,0.525391
0.764435,25049,0.981117,32149,32149,0.242188
0.764465,25050,0.981078,32147,32148,0.958984
0.764496,25051,0.981039,32146,32147,0.675781
0.764526,25052,0.981000,32145,32145,0.392578
0.764557,25053,0.980960,32144,32144,0.109375
0.764587,25054,0.980921,32142,32143,0.826172
0.764618,25055,0.980882,32141,32142,0.542969
0.764648,25056,0.980843,32140,32140,0.259766
0.764679,25057,0.980804,32138,32139,0.978516
0.764709,25058,0.980765,32137,32138,0.695313
0.764740,25059,0.980725,32136,32136,0.412109
0.764771,25060,0.980686,32135,32135,0.130859
0.764801,25061,0.980647,32133,32134,0.847656
0.764832,25062,0.980608,32132,32133,0.566406
0.764862,25063,0.980569,32131,32131,0.283203
0.764893,25064,0.980530,32130,32130,0.001953
0.764923,25065,0.980491,32128,32129,0.720703
0.764954,25066,0.980452,32127,32127,0.437500
0.764984,25067,0.980412,32126,32126,0.156250
0.765015,25068,0.980373,32124,32125,0.875000
0.765045,25069,0.980334,32123,32124,0.593750
0.765076,25070,0.980295,32122,32122,0.312500
0.765106,25071,0.980256,32121,32121,0.031250
0.765137,25072,0.980217,32119,32120,0.750000
0.765167,25073,0.980178,32118,32118,0.468750
0.765198,25074,0.980139,32117,32117,0.187500
0.765228,25075,0.980100,32115,32116,0.906250
0.765259,25076,0.980061,32114,32115,0.626953
0.765289,25077,0.980022,32113,32113,0.345703
0.765320,25078,0.979982,32112,32112,0.064453
0.765350,25079,0.979943,32110,32111,0.785156
0.765381,25080,0.979904,32109,32110,0.503906
0.765411,25081,0.979865,32108,32108,0.224609
0.765442,25082,0.979826,32106,32107,0.943359
0.765472,25083,0.979787,32105,32106,0.664063
0.765503,25084,0.979748,32104,32104,0.384766
0.765533,25085,0.979709,32103,32103,0.103516
0.765564,25086,0.979670,32101,32102,0.824219
0.765594,25087,0.979631,32100,32101,0.544922
0.765625,25088,0.979592,32099,32099,0.265625
0.765656,25089,0.979553,32097,32098,0.986328
0.765686,25090,0.979514,32096,32097,0.707031
0.765717,25091,0.979475,32095,32095,0.427734
0.765747,25092,0.979436,32094,32094,0.148438
0.765778,25093,0.979397,32092,32093,0.869141
0.765808,25094,0.979358,32091,32092,0.589844
0.765839,25095,0.979319,32090,32090,0.312500
0.765869,25096,0.979280,32089,32089,0.033203
0.765900,25097,0.979241,32087,32088,0.753906
0.765930,25098,0.979202,32086,32086,0.476563
0.765961,25099,0.979163,32085,32085,0.197266
0.765991,25100,0.979124,32083,32084,0.919922
0.766022,25101,0.979084,32082,32083,0.640625
0.766052,25102,0.979046,32081,32081,0.363281
0.766083,25103,0.979006,32080,32080,0.083984
0.766113,25104,0.978967,32078,32079,0.806641
0.766144,25105,0.978929,32077,32078,0.529297
0.766174,25106,0.978890,32076,32076,0.251953
0.766205,25107,0.978851,32074,32075,0.974609
0.766235,25108,0.978812,32073,32074,0.697266
0.766266,25109,0.978773,32072,32072,0.419922
0.766296,25110,0.978734,32071,32071,0.142578
0.766327,25111,0.978695,32069,32070,0.865234
0.766357,25112,0.978656,32068,32069,0.587891
0.766388,25113,0.978617,32067,32067,0.310547
0.766418,25114,0.978578,32066,32066,0.033203
0.766449,25115,0.978539,32064,32065,0.757813
0.766479,25116,0.978500,32063,32063,0.480469
0.766510,25117,0.978461,32062,32062,0.203125
0.766541,25118,0.978422,32060,32061,0.927734
0.766571,25119,0.978383,32059,32060,0.650391
0.766602,25120,0.978344,32058,32058,0.375000
0.766632,25121,0.978305,32057,32057,0.097656
0.766663,25122,0.978266,32055,32056,0.822266
0.766693,25123,0.978227,32054,32055,0.546875
0.766724,25124,0.978188,32053,32053,0.269531
0.766754,25125,0.978149,32051,32052,0.994141
0.766785,25126,0.978110,32050,32051,0.718750
0.766815,25127,0.978071,32049,32049,0.443359
0.766846,25128,0.978032,32048,32048,0.167969
0.766876,25129,0.977994,32046,32047,0.892578
0.766907,25130,0.977955,32045,32046,0.617188
0.766937,25131,0.977916,32044,32044,0.341797
0.766968,25132,0.977877,32043,32043,0.066406
0.766998,25133,0.977838,32041,32042,0.792969
0.767029,25134,0.977799,32040,32041,0.517578
0.767059,25135,0.977760,32039,32039,0.242188
0.767090,25136,0.977721,32037,32038,0.968750
0.767120,25137,0.977682,32036,32037,0.693359
0.767151,25138,0.977643,32035,32035,0.419922
0.767181,25139,0.977605,32034,32034,0.144531
0.767212,25140,0.977566,32032,32033,0.871094
0.767242,25141,0.977527,32031,32032,0.595703
0.767273,25142,0.977488,32030,32030,0.322266
0.767303,25143,0.977449,32029,32029,0.048828
0.767334,25144,0.977410,32027,32028,0.775391
0.767365,25145,0.977371,32026,32027,0.501953
0.767395,25146,0.977332,32025,32025,0.226563
0.767426,25147,0.977293,32023,32024,0.953125
0.767456,25148,0.977255,32022,32023,0.679688
0.767487,25149,0.977216,32021,32021,0.406250
0.767517,25150,0.977177,32020,32020,0.134766
0.767548,25151,0.977138,32018,32019,0.861328
0.767578,25152,0.977099,32017,32018,0.587891
0.767609,25153,0.977060,32016,32016,0.314453
0.767639,25154,0.977022,32015,32015,0.042969
0.767670,25155,0.976983,32013,32014,0.769531
0.767700,25156,0.976944,32012,32012,0.496094
0.767731,25157,0.976905,32011,32011,0.224609
0.767761,25158,0.976866,32009,32010,0.951172
0.767792,25159,0.976827,32008,32009,0.679688
0.767822,25160,0.976789,32007,32007,0.408203
0.767853,25161,0.976750,32006,32006,0.134766
0.767883,25162,0.976711,32004,32005,0.863281
0.767914,25163,0.976672,32003,32004,0.591797
0.767944,25164,0.976633,32002,32002,0.320313
0.767975,25165,0.976594,32001,32001,0.046875
